exerciseId,sessionId,participantId,step,time,state
1,1,1,7,5.1,1
1,1,1,8,5.7,1
1,1,1,9,6.5,1
1,1,1,10,7.0,2
1,1,1,1,1.0,1
1,1,1,2,1.4,1
1,1,1,3,1.8,1
1,1,1,4,2.5,1
1,1,1,5,3.1,1
1,1,1,6,3.8,1
1,1,1,7,4.4,1
1,1,1,8,5.1,1
1,1,1,9,5.8,1
1,1,1,10,6.3,2
1,1,1,1,0.9,1
1,1,1,2,1.6,1
1,1,1,3,2.2,1
1,1,1,4,2.7,1
1,1,1,5,3.3,1
1,1,1,6,3.9,1
1,1,1,7,4.4,1
1,1,1,8,4.9,1
1,1,1,9,5.5,1
1,1,1,10,6.0,2
1,1,1,1,0.4,1
1,1,1,2,0.8,1
1,1,1,3,1.4,1
1,1,1,4,1.8,1
1,1,1,5,2.3,1
1,1,1,6,2.6,1
1,1,1,7,3.1,1
1,1,1,8,3.5,1
1,1,1,9,3.9,1
1,1,1,10,4.3,2
1,1,1,1,0.4,1
1,1,1,2,0.8,1
1,1,1,3,1.1,1
1,1,1,4,1.6,1
1,1,1,5,1.9,1
1,1,1,6,2.3,1
1,1,1,7,2.7,1
1,1,1,8,3.1,1
1,1,1,9,3.5,1
1,1,1,10,3.9,2
1,1,1,1,0.4,1
1,1,1,2,0.7,1
1,1,1,3,1.0,1
1,1,1,4,1.4,1
1,1,1,5,1.7,1
1,1,1,6,2.1,1
1,1,1,7,2.5,1
1,1,1,8,3.1,1
1,1,1,9,3.5,1
1,1,1,10,3.9,2
1,1,1,1,0.5,1
1,1,1,2,0.9,1
1,1,1,3,1.2,1
1,1,1,4,1.6,1
1,1,1,5,1.9,1
1,1,1,6,2.3,1
1,1,1,7,2.7,1
1,1,1,8,3.0,1
1,1,1,9,3.3,1
1,1,1,10,3.7,2
1,1,1,1,0.5,1
1,1,1,2,1.0,1
1,1,1,3,1.4,1
1,1,1,4,1.9,1
1,1,1,5,2.3,1
1,1,1,6,2.8,1
1,1,1,7,3.3,1
1,1,1,8,3.8,1
1,1,1,9,4.3,1
1,1,1,10,4.8,2
1,1,1,1,0.5,1
1,1,1,2,0.8,1
1,1,1,3,1.1,1
1,1,1,4,1.5,1
1,1,1,5,1.8,1
1,1,1,6,2.1,1
1,1,1,7,2.4,1
1,1,1,8,2.9,1
1,1,1,9,3.2,1
1,1,1,10,3.5,2
1,1,1,1,0.5,1
1,1,1,2,0.8,1
1,1,1,3,1.1,1
1,1,1,4,1.5,1
1,1,1,5,1.8,1
1,1,1,6,2.0,1
1,1,1,7,2.3,1
1,1,1,8,2.6,1
1,1,1,9,2.9,1
1,1,1,10,3.3,2
1,1,1,1,0.3,1
1,1,1,2,0.5,1
1,1,1,3,0.8,1
1,1,1,4,1.1,1
1,1,1,5,1.4,1
1,1,1,6,1.6,1
1,1,1,7,2.0,1
1,1,1,8,2.3,1
1,1,1,9,2.7,1
1,1,1,10,3.1,2
1,1,1,1,0.4,1
1,1,1,2,0.8,1
1,1,1,3,1.0,1
1,1,1,4,1.3,1
1,1,1,5,1.6,1
1,1,1,6,1.9,1
1,1,1,7,2.2,1
1,1,1,8,2.5,1
1,1,1,9,2.8,1
1,1,1,10,3.1,2
1,1,1,1,0.3,1
1,1,1,2,0.8,1
1,1,1,3,1.1,1
1,1,1,4,1.6,1
1,1,1,5,1.9,1
1,1,1,6,2.3,1
1,1,1,7,2.6,1
1,1,1,8,3.1,1
1,1,1,9,3.4,1
1,1,1,10,3.9,2
1,1,1,1,0.4,1
1,1,1,2,0.7,1
1,1,1,3,1.0,1
1,1,1,4,1.4,1
1,1,1,5,1.7,1
1,1,1,6,2.1,1
1,1,1,7,2.4,1
1,1,1,8,2.7,1
1,1,1,9,3.0,1
1,1,1,10,3.4,2
1,1,1,1,0.3,1
1,1,1,2,0.8,1
1,1,1,3,1.1,1
1,1,1,4,1.8,1
1,1,1,5,2.0,1
1,1,1,6,2.4,1
1,1,1,7,2.8,1
1,1,1,8,3.3,1
1,1,1,9,3.7,1
1,1,1,10,4.1,2
1,1,1,1,0.5,1
1,1,1,2,0.9,1
1,1,1,3,1.6,1
1,1,1,4,1.9,1
1,1,1,5,2.3,1
1,1,1,6,3.0,1
1,1,1,7,3.4,1
1,1,1,8,4.0,1
1,1,1,9,4.4,1
1,1,1,10,4.9,2
1,1,1,1,0.5,1
1,1,1,2,0.8,1
1,1,1,3,1.2,1
1,1,1,4,1.7,1
1,1,1,5,2.0,1
1,1,1,6,2.4,1
1,1,1,7,3.0,1
1,1,1,8,3.4,1
1,1,1,9,3.9,1
1,1,1,10,4.4,2
1,1,1,1,0.8,1
1,1,1,2,1.3,1
1,1,1,3,1.7,1
1,1,1,4,2.3,1
1,1,1,5,3.1,1
1,1,1,6,4.0,1
1,1,1,7,4.9,1
1,1,1,8,6.0,1
1,1,1,9,8.7,1
1,1,1,10,9.9,2
1,1,1,1,0.8,1
1,1,1,2,16.4,1
1,1,1,3,17.1,1
1,1,1,4,17.7,1
1,1,1,5,18.2,1
1,1,1,6,18.7,1
1,1,1,7,19.3,1
1,1,1,8,19.8,1
1,1,1,9,20.4,1
1,1,1,10,20.9,2
1,1,1,1,0.5,1
1,1,1,2,1.0,1
1,1,1,3,1.5,1
1,1,1,4,1.9,1
1,1,1,5,2.3,1
1,1,1,6,2.7,1
1,1,1,7,3.1,1
1,1,1,8,3.7,1
1,1,1,9,4.5,1
1,1,1,10,5.3,2
1,1,1,1,0.8,1
1,1,1,2,1.6,1
1,1,1,3,2.3,1
1,1,1,4,2.8,1
1,1,1,5,3.3,1
1,1,1,6,4.1,1
1,1,1,7,4.7,1
1,1,1,8,5.1,1
1,1,1,9,5.6,1
1,1,1,10,6.4,2
1,1,1,1,3.0,1
1,1,1,2,3.6,1
1,1,1,3,4.5,1
1,1,1,4,5.3,1
1,1,1,5,6.0,1
1,1,1,6,6.6,1
1,1,1,7,7.8,1
1,1,1,8,8.5,1
1,1,1,9,9.1,1
1,1,1,10,9.9,2
1,1,1,1,1.1,1
1,1,1,2,2.2,1
1,1,1,3,3.4,1
1,1,1,4,4.6,1
1,1,1,5,5.8,1
1,1,1,6,7.0,1
1,1,1,7,8.1,1
1,1,1,8,9.3,1
1,1,1,9,10.3,1
1,1,1,10,11.6,2
1,1,1,1,1.2,1
1,1,1,2,2.5,1
1,1,1,3,4.3,1
1,1,1,4,5.6,1
1,1,1,5,6.6,1
1,1,1,6,7.6,1
1,1,1,7,8.6,1
1,1,1,8,9.9,1
1,1,1,9,10.9,1
1,1,1,10,11.9,2
1,1,1,1,20.4,1
1,1,1,2,22.7,1
1,1,1,3,25.0,1
1,1,1,4,34.2,1
1,1,1,5,35.0,1
1,1,1,6,35.5,1
1,1,1,7,36.4,1
1,1,1,8,36.9,1
1,1,1,9,37.5,1
1,1,1,10,38.3,2
1,1,1,1,1.0,1
1,1,1,2,1.7,1
1,1,1,3,2.3,1
1,1,1,4,2.9,1
1,1,1,5,3.7,1
1,1,1,6,4.3,1
1,1,1,7,5.0,1
1,1,1,8,5.6,1
1,1,1,9,6.2,1
1,1,1,10,6.9,2
1,1,1,1,26.3,1
1,1,1,1,1.6,1
1,1,1,2,2.5,1
1,1,1,3,3.3,1
1,1,1,4,4.0,1
1,1,1,5,4.9,1
1,1,1,6,5.6,1
1,1,1,7,6.6,1
1,1,1,8,7.5,1
1,1,1,9,8.2,1
1,1,1,10,9.0,2
1,1,1,1,1.1,1
1,1,1,2,2.1,1
1,1,1,3,3.1,1
1,1,1,4,3.9,1
1,1,1,5,4.6,1
1,1,1,6,5.3,1
1,1,1,7,6.1,1
1,1,1,8,6.8,1
1,1,1,9,7.6,1
1,1,1,10,8.3,2
1,1,1,1,4.5,1
1,1,1,2,5.4,1
1,1,1,3,6.8,1
1,1,1,4,7.6,1
1,1,1,5,8.3,1
1,1,1,6,9.0,1
1,1,1,7,9.6,1
1,1,1,8,10.3,1
1,1,1,9,11.0,1
1,1,1,10,11.6,2
1,1,1,1,1.76,1
1,1,1,2,3.10,1
1,1,1,1,1.19,1
1,1,1,1,2.37,1
1,1,1,2,3.57,1
1,1,1,3,4.38,1
1,1,1,4,5.04,1
1,1,1,5,5.59,1
1,1,1,6,6.67,1
1,1,1,7,7.17,1
1,1,1,8,7.57,1
1,1,1,9,8.52,1
1,1,1,10,9.10,2
1,1,1,1,0.46,1
1,1,1,2,1.01,1
1,1,1,3,1.49,1
1,1,1,4,1.90,1
1,1,1,5,2.78,1
1,1,1,6,3.23,1
1,1,1,7,4.09,1
1,1,1,8,4.53,1
1,1,1,9,5.17,1
1,1,1,10,5.85,2
1,1,1,1,0.48,1
1,1,1,2,0.94,1
1,1,1,3,1.51,1
1,1,1,4,2.12,1
1,1,1,5,2.62,1
1,1,1,6,3.08,1
1,1,1,7,3.60,1
1,1,1,8,4.16,1
1,1,1,9,4.60,1
1,1,1,10,5.16,2
1,1,1,1,0.50,1
1,1,1,2,0.97,1
1,1,1,3,1.52,1
1,1,1,4,2.01,1
1,1,1,5,2.53,1
1,1,1,6,2.97,1
1,1,1,7,3.85,1
1,1,1,8,4.46,1
1,1,1,9,5.06,1
1,1,1,10,5.91,2
1,1,1,1,1.27,1
1,1,1,2,1.71,1
1,1,1,3,2.07,1
1,1,1,4,2.43,1
1,1,1,5,2.72,1
1,1,1,6,3.20,1
1,1,1,7,4.14,1
1,1,1,8,4.68,1
1,1,1,9,5.40,1
1,1,1,10,5.94,2
1,1,1,1,0.47,1
1,1,1,2,0.99,1
1,1,1,3,1.47,1
1,1,1,4,1.86,1
1,1,1,5,2.41,1
1,1,1,6,3.02,1
1,1,1,7,3.46,1
1,1,1,8,3.91,1
1,1,1,9,4.29,1
1,1,1,10,5.01,2
1,1,1,1,0.44,1
1,1,1,2,0.86,1
1,1,1,3,1.18,1
1,1,1,4,1.52,1
1,1,1,5,1.79,1
1,1,1,6,2.34,1
1,1,1,7,2.63,1
1,1,1,8,3.22,1
1,1,1,9,3.56,1
1,1,1,10,4.13,2
1,1,1,1,169.31,1
1,1,1,2,171.94,1
1,1,1,3,172.94,1
1,1,1,4,173.94,1
1,1,1,5,174.72,1
1,1,1,6,175.37,1
1,1,1,7,176.06,1
1,1,1,8,176.74,1
1,1,1,9,177.46,1
1,1,1,10,178.34,2
